T,M,M_err,E,E_err,C,C_err,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29
1.5,0.9864644269245427,3.492583517657384e-05,-0.9755252596227134,5.75068201806546e-05,0.1974649328015706,0.0031723934044249375,1.0,0.9755243664253048,0.9733625905106708,0.9731481040396341,0.9731178544207317,0.9731120188643293,0.9731160680259147,0.9731130907012195,0.9731098751905488,0.9731167825838415,0.9731117806783537,0.9731053496570122,0.9731105897484756,0.9731122570503049,0.9731102324695122,0.9731144007240854,0.9731171398628049,0.9731123761432927,0.9731092797256098,0.9731110661204269,0.973114043445122,0.9731126143292683,0.9731194026295732,0.9731116615853659,0.9731111852134147,0.9731092797256098,0.9731080887957317,0.9731113043064025,0.9731171398628049,0.9731086842606708
1.7222222222222223,0.967512802496189,6.232013961559335e-05,-0.9451934070121951,8.842396095660813e-05,0.35415660414133077,0.005585142757864066,1.0,0.9452132955411585,0.9376661347179878,0.9364119664634146,0.9361399580792683,0.9360864853277439,0.9360762433307926,0.9360686213795731,0.9360755287728658,0.9360841034679878,0.9360761242378048,0.9361050638338415,0.9360869616996951,0.9360729087271341,0.9360649294969512,0.9360538538490853,0.9360818407012195,0.9360883908155487,0.9360923208841463,0.9360783870045731,0.9360776724466463,0.9360643340320122,0.9361014910442074,0.9360874380716463,0.9360870807926829,0.9360757669588414,0.9360573075457317,0.9360640958460366,0.936086366234756,0.9360812452362804
1.9444444444444444,0.9277604563643292,0.00012299643059484957,-0.8916587866806402,0.00013273318710029959,0.6260395321281205,0.010171952121337872,1.0,0.8916624190167682,0.8695185070503049,0.863708436547256,0.861866425304878,0.861156631097561,0.860908203125,0.8607981612042683,0.8607400438262195,0.8607596941692073,0.860772079839939,0.860762909679878,0.8607669588414634,0.8607292063643293,0.8607811309070122,0.8607412347560975,0.8607802972560976,0.8607510003810975,0.8607370665015244,0.8607002667682927,0.8607078887195122,0.8607000285823171,0.8607590987042683,0.860778153582317,0.8607878001143293,0.8607658870045731,0.860753739519817,0.860764100609756,0.8607493330792683,0.8607514767530487
2.1666666666666665,0.8218128930068598,0.0003908672661024279,-0.7952762361852134,0.00020581787295160023,1.2123157825751405,0.019799231228997204,1.0,0.7953412014100609,0.7335986328125,0.7085623094512196,0.6959848990091464,0.6889117282774391,0.6847184641768292,0.6819954030106707,0.6800571646341463,0.6789304258765244,0.6780697408536586,0.6773745950838415,0.6768685689786585,0.6764946169969512,0.6762426162347561,0.6760317025533537,0.6759028439405488,0.6757848227896341,0.6756963366996951,0.6755965367759146,0.6754979277820122,0.6755429449314024,0.6756049923780488,0.6755859375,0.6754439786585366,0.6754502905868902,0.6753504906631097,0.6753456078506097,0.6754020579268293,0.6753883622332317
2.388888888888889,0.1710108612804878,0.0013406213177121471,-0.6084790634527439,0.00022368285494647367,1.1778969169382496,0.019202350707494344,1.0,0.6084813262195122,0.44124225895579267,0.34713057355182925,0.2842407822027439,0.2380151962652439,0.202373642339939,0.17399926162347562,0.15076124237804878,0.13152034108231708,0.11517697217987805,0.10121308117378049,0.08942013624237805,0.07926007526676829,0.07044778963414634,0.06303437023628049,0.05660370617378049,0.050975847942073174,0.045901772103658534,0.04145424447408536,0.037436404344512196,0.03394138243140244,0.03095893673780488,0.028458103086890243,0.026154249237804877,0.024314619855182927,0.022697337080792683,0.021389457888719512,0.020336556783536585,0.01945479230182927
2.611111111111111,0.07350776486280487,0.0006057683707545567,-0.5107175352515244,0.00018935744893310732,0.7065580911910967,0.0108791659869412,1.0,0.510701934070122,0.308817763910061,0.20423518483231706,0.14137611947408538,0.1004931640625,0.07268352229420731,0.05319443121189024,0.03943978658536585,0.029159560785060976,0.02179639862804878,0.01630466368140244,0.012303615663109757,0.009310927972560976,0.007221798780487805,0.0054254001524390244,0.004181950266768293,0.0033609232088414633,0.002688762385670732,0.002240139100609756,0.0016009670350609756,0.0013191930259146341,0.0011400771722560976,0.0010858898628048781,0.0008862900152439025,0.0006980040015243902,0.0005042397103658537,0.0007614805640243903,0.0009134432164634147,0.0011413871951219511
2.833333333333333,0.050408131669207316,0.0004224271416069282,-0.4457039586509146,0.00017238632415860565,0.49732932489612125,0.007588270660555646,1.0,0.44582174161585364,0.23271901200457318,0.13286811642530488,0.07972084603658537,0.049300685975609757,0.031138767149390244,0.01969845655487805,0.01277367568597561,0.008210866044207317,0.005325719321646341,0.003367116044207317,0.0018841701600609757,0.0011400771722560976,0.0009273770960365853,0.0007368283155487805,0.0005249618902439025,0.00046505811737804876,0.00025533536585365855,0.000272484756097561,0.00027951124237804876,0.00028558498475609754,0.00034084413109756095,0.00023913871951219512,0.0002397341844512195,9.860899390243903e-05,0.00019983803353658535,7.490948932926829e-05,-0.00016101371951219513,-0.00026831650152439027
3.0555555555555554,0.040157798208841466,0.00033785617055096646,-0.3978684141577744,0.00016363775698857182,0.3853190303598594,0.005848113522529945,1.0,0.39796255716463413,0.18303984851371952,0.09226610137195122,0.04863578982469512,0.026545231516768294,0.01474073456554878,0.008305306783536585,0.0050100038109756094,0.002953387004573171,0.0016521770198170732,0.0009479801829268292,0.0007356373856707317,0.0003814548399390244,0.0002633145960365854,6.62157012195122e-05,-0.00016434832317073172,-0.00029928067835365853,-0.00039824695121951217,-0.00023913871951219512,9.610804115853659e-05,0.00018816692073170732,0.0001345750762195122,0.00022556211890243903,-5.7402820121951216e-05,-0.00011242378048780488,-0.0002165110518292683,-0.00020865091463414634,-0.00011254287347560976,-0.00012290396341463415
3.2777777777777777,0.03498124285442073,0.00029390978957072046,-0.3606210103849085,0.00015597058027121645,0.304200661702651,0.004898683387504514,1.0,0.3606540586890244,0.14840772675304878,0.06664824695121951,0.03140065262957317,0.01537526200457317,0.007627072217987805,0.003916015625,0.0015829839939024391,0.0007069359756097561,0.00023913871951219512,0.00013612328506097562,0.0001052782012195122,0.0001226657774390244,9.65844131097561e-05,0.000126953125,0.0001638719512195122,0.0005989186356707317,0.0005534251143292682,0.0006566787347560976,0.0004215891768292683,0.00028165491615853656,0.00016053734756097562,-3.763338414634146e-05,0.00022556211890243903,0.0003688309832317073,0.00019126333841463415,0.00030249618902439024,0.00023901962652439024,4.6684451219512196e-05
3.5,0.030866163300304877,0.00025826397543467206,-0.3300626429115854,0.00015024905287553317,0.2475832097785426,0.004167812352963096,1.0,0.33003036871189023,0.12295088605182927,0.04957972084603659,0.020825076219512195,0.009107517149390244,0.004420493521341463,0.0018913157393292683,0.000773508955792683,0.0003837176067073171,0.00021674923780487805,-0.00010730278201219512,-0.00026450552591463416,-0.0004171827362804878,-0.0001995998475609756,-0.00027450933689024393,0.0001248094512195122,0.00010801733993902439,-0.00016696836890243904,-0.00015005716463414634,-7.455221036585366e-05,-0.0001784012957317073,-0.00013552782012195123,0.0003266720655487805,0.00021627286585365854,0.00017280392530487804,-0.00013314596036585367,-5.287728658536585e-05,-0.00019840891768292682,0.0001382669588414634
